sp_id	stcotrbg	hh_race	hh_income	latitude	longitude
11044405	420659501002	1	15000	41.2416662	-78.7881930
11044406	420659501002	1	32000	41.2450632	-78.8058057
11044407	420659501002	1	8600	41.2444800	-78.7879487
11044408	420659501002	1	21600	41.2452276	-78.8051229
11044409	420659501002	1	114000	41.2479250	-78.7974111
11044410	420659501002	1	80487	41.2452615	-78.7897193
11044411	420659501002	1	11700	41.2457047	-78.7839526
11044412	420659501002	1	21500	41.2456401	-78.7838402
11044413	420659501002	1	28000	41.2482781	-78.7990654
11044414	420659501002	1	48300	41.2445886	-78.7901241
11044415	420659501002	1	31400	41.2477175	-78.7984962
11044416	420659501002	1	24000	41.2485286	-78.8031757
11044417	420659501002	1	75000	41.2442730	-78.7873549
11044418	420659501002	1	17600	41.2440229	-78.7839124
11044419	420659501002	1	60800	41.2440464	-78.7904702
11044420	420659501002	1	58600	41.2445660	-78.7907748
11044421	420659501002	1	80300	41.2462260	-78.7956980
11044422	420659501002	1	16800	41.2444846	-78.7838074
11044423	420659501002	1	70000	41.2463944	-78.7947286
11044424	420659501002	1	88000	41.2468222	-78.8057599
11044425	420659501002	1	16000	41.2464899	-78.7879283
11044426	420659501002	1	123000	41.2469002	-78.7903800
11044427	420659501002	1	25800	41.2469310	-78.7902941
11044428	420659501002	1	18810	41.2463228	-78.7887234
11044429	420659501002	1	51800	41.2460510	-78.7877368
11044430	420659501002	1	10000	41.2467879	-78.7887035
11044431	420659501002	1	27000	41.2433781	-78.7842638
11044432	420659501002	1	15900	41.2461687	-78.7977510
11044433	420659501002	1	21700	41.2443687	-78.7850014
11044434	420659501002	1	36060	41.2430639	-78.7779603
11044435	420659501002	1	51730	41.2454170	-78.7822902
11044436	420659501002	1	11300	41.2458360	-78.7819431
11044437	420659501002	1	63930	41.2417705	-78.7891501
11044438	420659501002	1	21600	41.2471169	-78.7890251
11044439	420659501002	1	69900	41.2417209	-78.7887683
11044440	420659501002	1	16900	41.2435598	-78.7909515
11044441	420659501002	1	26900	41.2467162	-78.8001912
11044442	420659501002	1	39400	41.2440350	-78.7873971
11044443	420659501002	1	33000	41.2454944	-78.7947741
11044444	420659501002	1	58000	41.2440340	-78.7889568
11044445	420659501002	1	22000	41.2474483	-78.7986197
11044446	420659501002	1	77400	41.2466678	-78.7870562
11044447	420659501002	1	39500	41.2426391	-78.7842149
11044448	420659501002	1	20000	41.2423536	-78.7898904
11044449	420659501002	1	20900	41.2463708	-78.7966727
11044450	420659501002	1	40200	41.2440256	-78.7931194
11044451	420659501002	1	14400	41.2422562	-78.7861591
11044452	420659501002	1	35700	41.2460892	-78.7994549
11044453	420659501002	1	28520	41.2430584	-78.7811434
11044454	420659501002	1	59200	41.2436149	-78.7782795
11044455	420659501002	1	65400	41.2459569	-78.8008010
11044456	420659501002	1	23030	41.2436502	-78.7971602
11044457	420659501002	1	94800	41.2433918	-78.7962428
11044458	420659501002	1	22700	41.2460905	-78.7855643
11044459	420659501002	1	52665	41.2453451	-78.7984271
11044460	420659501002	9	20600	41.2483108	-78.7974737
11044461	420659501002	1	42000	41.2455489	-78.7950710
11044462	420659501002	1	32140	41.2418274	-78.7929431
11044463	420659501002	1	32200	41.2461813	-78.8012679
11044464	420659501002	9	6100	41.2439841	-78.7953914
11044465	420659501002	1	63000	41.2421730	-78.7820668
11044466	420659501002	1	32200	41.2416992	-78.7940483
11044467	420659501002	1	69000	41.2424783	-78.7953571
11044468	420659501002	1	18200	41.2426843	-78.7926076
11044469	420659501002	1	23000	41.2425442	-78.7827316
11044470	420659501002	1	18000	41.2468527	-78.8042396
11044471	420659501002	1	35550	41.2422359	-78.7851419
11044472	420659501002	1	24500	41.2422543	-78.7979714
11044473	420659501002	1	49800	41.2452360	-78.7995852
11044474	420659501002	1	66200	41.2428989	-78.7931700
11044475	420659501002	1	40000	41.2427257	-78.7953689
11044476	420659501002	1	160000	41.2450831	-78.7952554
11044477	420659501002	1	55350	41.2413490	-78.7943334
11044478	420659501002	1	22800	41.2434386	-78.7936891
11044479	420659501002	1	64000	41.2450403	-78.7945185
11044480	420659501002	1	52000	41.2438424	-78.7950905
11044481	420659501002	1	9510	41.2424967	-78.7806280
11044482	420659501002	1	50000	41.2414462	-78.7948734
11044483	420659501002	1	46540	41.2432336	-78.7821590
11044484	420659501002	1	20800	41.2440961	-78.7982444
11044485	420659501002	1	16500	41.2419819	-78.7808057
11044486	420659501002	1	17300	41.2429281	-78.8053306
11044487	420659501002	1	75710	41.2415135	-78.8025512
11044488	420659501002	1	16200	41.2424561	-78.7911618
11044489	420659501002	1	18600	41.2485242	-78.8058042
11044490	420659501002	1	40800	41.2423705	-78.7998043
11044491	420659501002	1	57200	41.2451826	-78.8016307
11044492	420659501002	1	58500	41.2461925	-78.8031344
11044493	420659501002	1	55000	41.2461822	-78.8038291
11044494	420659501002	1	17100	41.2450244	-78.8035365
11044495	420659501002	1	22500	41.2433737	-78.8001955
11044496	420659501002	1	54000	41.2448862	-78.7997266
11044497	420659501002	1	23000	41.2451920	-78.7786212
11044498	420659501002	1	21300	41.2426058	-78.8029002
11044499	420659501002	1	64000	41.2437643	-78.7967004
11044500	420659501002	1	27600	41.2433959	-78.7920179
11044501	420659501002	1	91900	41.2439458	-78.8022677
11044502	420659501002	1	29000	41.2447422	-78.8023990
11044503	420659501002	1	79050	41.2441637	-78.8025586
11044504	420659501002	1	54000	41.2442054	-78.8009622
11044505	420659501002	1	38000	41.2373843	-78.7810674
11044506	420659501002	1	60000	41.2435328	-78.7982781
11044507	420659501002	1	38000	41.2413860	-78.8032517
11044508	420659501002	1	97000	41.2443824	-78.8059116
11044509	420659501002	1	93000	41.2420558	-78.8047217
11044510	420659501002	1	20000	41.2464461	-78.8027887
11044511	420659501002	1	66500	41.2439876	-78.7919150
11044512	420659501002	1	77170	41.2487848	-78.8047760
11044513	420659501002	1	16100	41.2386376	-78.7799650
11044514	420659501002	1	7800	41.2384500	-78.7798560
11044515	420659501002	1	43000	41.2414467	-78.7877116
11044516	420659501002	1	155500	41.2434484	-78.8006753
11044517	420659501002	1	10000	41.2426005	-78.7985587
11044518	420659501002	1	66700	41.2408561	-78.7822402
11044519	420659501002	1	20400	41.2401146	-78.7800012
11044520	420659501002	1	15900	41.2397492	-78.7804257
11044521	420659501002	1	13860	41.2388384	-78.7817667
11044522	420659501002	1	55990	41.2405335	-78.7827637
11044523	420659501002	1	18000	41.2378474	-78.7810390
11044524	420659501002	1	88200	41.2405769	-78.7825146
11044525	420659501002	1	40000	41.2397615	-78.7822865
11044526	420659501002	1	21300	41.2414948	-78.7825105
11044527	420659501002	1	105000	41.2407905	-78.7810791
11044528	420659501002	1	78000	41.2430873	-78.8040224
11044529	420659501002	1	2500	41.2414858	-78.7896453
11044530	420659501002	9	6100	41.2437586	-78.8038640
11044531	420659501002	1	20400	41.2385947	-78.7784341
11044532	420659501002	1	27400	41.2493512	-78.8045805
11044533	420659501002	1	83000	41.2447899	-78.7920360
11044534	420659501002	1	46000	41.2418504	-78.8034084
11044535	420659501002	1	53000	41.2447922	-78.8012539
11044536	420659501002	1	20000	41.2421789	-78.8000785
11044537	420659501002	1	65000	41.2429093	-78.8004423
11044538	420659501002	1	20000	41.2419503	-78.8049351
11044539	420659501002	1	10000	41.2428845	-78.8023336
11044540	420659501002	9	21400	41.2416299	-78.7988894
11044541	420659501002	1	119400	41.2415870	-78.8012799
11044542	420659501002	1	29650	41.2431659	-78.8031931
11044543	420659501002	1	23000	41.2478104	-78.7932705
11044544	420659501002	1	70000	41.2477762	-78.7935354
11044545	420659501002	1	26000	41.2411474	-78.7797827
11044546	420659501002	1	55300	41.2481930	-78.7950196
11044547	420659501002	1	33000	41.2483350	-78.7946746
11044548	420659501002	1	5800	41.2484150	-78.7951842
11044549	420659501002	1	25000	41.2481835	-78.7941392
11044550	420659501002	1	16300	41.2482712	-78.7947142
11044551	420659501002	1	15800	41.2479622	-78.7935105
11044552	420659501002	1	52580	41.2477810	-78.7932393
11044553	420659501002	1	18900	41.2479825	-78.7936391
11044554	420659501002	1	81000	41.2479522	-78.7933421
11044555	420659501002	1	21100	41.2478662	-78.7930910
11044556	420659501002	1	13900	41.2479116	-78.7937832
11044557	420659501002	1	72000	41.2479882	-78.7952552
11044558	420659501002	1	20400	41.2475029	-78.8000844
11044559	420659501002	1	27500	41.2487523	-78.7994560
11044560	420659501002	1	147800	41.2486128	-78.8001322
11044561	420659501002	1	7700	41.2481081	-78.7937153
11044562	420659501002	1	47300	41.2477179	-78.7931665
11044563	420659501002	1	51000	41.2480936	-78.7941838
11044564	420659501002	1	45000	41.2490002	-78.7999971
11044565	420659501002	1	20400	41.2488562	-78.7999246
11044566	420659501002	1	21600	41.2487580	-78.7994425
11044567	420659501002	1	80960	41.2488254	-78.7997275
11044568	420659501002	1	73000	41.2485757	-78.7990332
11044569	420659501002	1	36100	41.2490436	-78.7998625
11044570	420659501002	1	17000	41.2486701	-78.7990268
11044571	420659501002	1	58700	41.2490938	-78.7994724
11044572	420659501002	1	23300	41.2489863	-78.7998243
11044573	420659501002	1	62350	41.2491962	-78.7997785
11044574	420659501002	1	9000	41.2473146	-78.7995395
11044575	420659501002	1	64000	41.2467021	-78.7994894
11044576	420659501002	1	35000	41.2472272	-78.8004311
11044577	420659501002	1	47000	41.2489900	-78.7999002
11044578	420659501002	1	58800	41.2489327	-78.8001208
11044579	420659501002	1	23900	41.2475605	-78.7995186
11044580	420659501002	9	21400	41.2469806	-78.7995529
11044581	420659501002	1	49000	41.2468912	-78.8002553
11044582	420659501002	1	39700	41.2475851	-78.7996423
11044583	420659501002	1	69200	41.2476742	-78.8000250
11044584	420659501002	1	18000	41.2471639	-78.7997609
11044585	420659501002	1	45000	41.2474372	-78.7997032
11044586	420659501002	1	30000	41.2470287	-78.7996406
11044587	420659501002	9	6100	41.2472891	-78.8004199
11044588	420659501002	1	63000	41.2472966	-78.7993817
11044589	420659501002	1	29100	41.2482561	-78.7947622
11044590	420659501002	1	17000	41.2432752	-78.7805221
11044591	420659501002	1	55000	41.2469731	-78.7996220
11044592	420659501002	1	66000	41.2473373	-78.8000606
11044593	420659501002	1	15200	41.2475713	-78.7996916
11044594	420659501002	1	50000	41.2473686	-78.7995867
11044595	420659501002	1	8040	41.2473583	-78.7997461
11044596	420659501002	1	75540	41.2474479	-78.8004582
11044597	420659501002	1	18000	41.2474423	-78.7996148
11044598	420659501002	1	54000	41.2435933	-78.7797422
11044599	420659501002	1	51100	41.2433067	-78.7801776
11044600	420659501002	1	62500	41.2436136	-78.7804540
11044601	420659501002	1	15000	41.2436685	-78.7805580
11044602	420659501002	1	29000	41.2435639	-78.7797695
11044603	420659501002	1	17000	41.2435808	-78.7806457
11044604	420659501002	1	62350	41.2438034	-78.7795857
11044605	420659501002	1	15000	41.2479697	-78.7949611
11044606	420659501002	1	22100	41.2433687	-78.7805626
11044607	420659501002	1	50000	41.2434889	-78.7800349
11044608	420659501002	1	77000	41.2438938	-78.7801712
11044609	420659501002	1	92400	41.2433226	-78.7807192
11044610	420659501002	1	12200	41.2437891	-78.7801684
11044611	420659501002	1	36600	41.2436163	-78.7797791
11044612	420659501002	1	5300	41.2436110	-78.7805776
11044613	420659501002	1	11700	41.2481846	-78.7947587
11044614	420659501002	1	58700	41.2431803	-78.7797971
11044615	420659501002	1	90000	41.2433354	-78.7795295
11044616	420659501002	1	15000	41.2431772	-78.7799974
11044617	420659501002	1	52150	41.2433204	-78.7799971
11044618	420659501002	1	75210	41.2439115	-78.7803330
11044619	420659501002	1	30000	41.2431978	-78.7801849
11044620	420659501002	1	27000	41.2456277	-78.7856566
11044621	420659501002	1	65000	41.2451855	-78.7818212
11044622	420659501002	1	33200	41.2489129	-78.8018759
11044623	420659501002	1	60600	41.2447042	-78.7820614
11044624	420659501002	1	28700	41.2446124	-78.7818045
11044625	420659501002	1	57000	41.2445338	-78.7823410
11044626	420659501002	1	62000	41.2490798	-78.8013302
11044627	420659501002	1	34200	41.2478977	-78.8011920
11044628	420659501002	1	72100	41.2467085	-78.7977364
11044629	420659501002	1	16020	41.2471238	-78.7980299
11044630	420659501002	1	23500	41.2481514	-78.7950995
11044631	420659501002	1	17300	41.2472330	-78.7972940
11044632	420659501002	1	23000	41.2470077	-78.7977421
11044633	420659501002	1	56000	41.2469645	-78.7980281
11044634	420659501002	1	26200	41.2471628	-78.7978156
11044635	420659501002	1	75400	41.2468543	-78.7979782
11044636	420659501002	1	50000	41.2470443	-78.7971838
11044637	420659501002	1	68500	41.2467969	-78.7978991
11044638	420659501002	1	23000	41.2464794	-78.7977515
11044639	420659501002	1	38600	41.2471911	-78.7970291
11044640	420659501002	1	48300	41.2469122	-78.7979695
11044641	420659501002	1	97500	41.2489792	-78.8021928
11044642	420659501002	1	13200	41.2481082	-78.8007250
11044643	420659501002	1	31800	41.2483217	-78.8013606
11044644	420659501002	1	57000	41.2485336	-78.8006083
11044645	420659501002	1	27000	41.2486636	-78.8008906
11044646	420659501002	1	77900	41.2484161	-78.8002958
11044647	420659501002	1	56700	41.2481865	-78.8007451
11044648	420659501002	1	58700	41.2485404	-78.8013080
11044649	420659501002	1	64200	41.2494046	-78.8019278
11044650	420659501002	1	8900	41.2480020	-78.8005849
11044651	420659501002	1	24200	41.2482932	-78.8014486
11044652	420659501002	1	68000	41.2481408	-78.8014259
11044653	420659501002	1	110900	41.2484876	-78.7957728
11044654	420659501002	1	69000	41.2483440	-78.7955133
11044655	420659501002	1	20000	41.2482978	-78.7965795
11044656	420659501002	1	80800	41.2446126	-78.7821468
11044657	420659501002	1	39400	41.2449997	-78.7815834
11044658	420659501002	1	68000	41.2437525	-78.7893090
11044659	420659501002	1	21500	41.2491670	-78.8017210
11044660	420659501002	1	16700	41.2491125	-78.8022586
11044661	420659501002	1	34400	41.2491811	-78.8020751
11044662	420659501002	1	36800	41.2493950	-78.8023559
11044663	420659501002	1	14000	41.2436454	-78.7902335
11044664	420659501002	1	40200	41.2437391	-78.7892277
11044665	420659501002	1	28000	41.2442806	-78.7892074
11044666	420659501002	9	10800	41.2439357	-78.7895842
11044667	420659501002	1	15000	41.2442551	-78.7892246
11044668	420659501002	1	18100	41.2437946	-78.7893768
11044669	420659501002	1	49000	41.2443489	-78.7894855
11044670	420659501002	1	11900	41.2444664	-78.7817346
11044671	420659501002	1	65100	41.2474593	-78.7966114
11044672	420659501002	1	9100	41.2467978	-78.7923132
11044673	420659501002	1	67100	41.2489952	-78.8008448
11044674	420659501002	1	67100	41.2447460	-78.7816626
11044675	420659501002	1	55030	41.2455868	-78.7863582
11044676	420659501002	1	15500	41.2490477	-78.8010053
11044677	420659501002	1	59000	41.2470794	-78.8011650
11044678	420659501002	1	44500	41.2474671	-78.8006823
11044679	420659501002	1	12000	41.2443648	-78.7815682
11044680	420659501002	1	1300	41.2416449	-78.7863091
11044681	420659501002	1	60000	41.2473650	-78.8049807
11044682	420659501002	1	3600	41.2490853	-78.8000902
11044683	420659501002	1	20400	41.2487500	-78.8006518
11044684	420659501002	1	30100	41.2488688	-78.8005338
11044685	420659501002	1	110000	41.2465876	-78.8044091
11044686	420659501002	1	15100	41.2488959	-78.8012565
11044687	420659501002	1	62300	41.2487187	-78.8007104
11044688	420659501002	1	16500	41.2422426	-78.7869188
11044689	420659501002	1	136000	41.2468389	-78.8050109
11044690	420659501002	1	24500	41.2466268	-78.8051619
11044691	420659501002	1	61650	41.2466525	-78.8044839
11044692	420659501002	9	36600	41.2417051	-78.7865317
11044693	420659501002	1	20900	41.2466039	-78.8051142
11044694	420659501002	1	84400	41.2415840	-78.7863556
11044695	420659501002	1	30200	41.2480364	-78.8045577
11044696	420659501002	1	26150	41.2447953	-78.7849246
11044697	420659501002	1	52300	41.2450994	-78.7844269
11044698	420659501002	1	27130	41.2416868	-78.7868272
11044699	420659501002	1	15000	41.2413452	-78.7867182
11044700	420659501002	1	65800	41.2451904	-78.7842491
11044701	420659501002	1	42000	41.2452851	-78.7844482
11044702	420659501002	1	57000	41.2447669	-78.7844609
11044703	420659501002	1	62000	41.2480107	-78.8051192
11044704	420659501002	1	50000	41.2474320	-78.7948193
11044705	420659501002	1	24000	41.2452157	-78.7844924
11044706	420659501002	1	18200	41.2474735	-78.7945954
11044707	420659501002	1	88000	41.2479511	-78.8051281
11044708	420659501002	1	30480	41.2479553	-78.8040941
11044709	420659501002	1	42800	41.2481000	-78.8049801
11044710	420659501002	1	12500	41.2472858	-78.8012429
11044711	420659501002	1	24500	41.2470887	-78.7943295
11044712	420659501002	1	75800	41.2433382	-78.7807325
11044713	420659501002	9	37300	41.2446662	-78.7811554
11044714	420659501002	1	75000	41.2448753	-78.7810590
11044715	420659501002	1	54000	41.2443772	-78.7813937
11044716	420659501002	1	31300	41.2441729	-78.7813136
11044717	420659501002	1	90500	41.2450440	-78.7812272
11044718	420659501002	1	30300	41.2437352	-78.7816947
11044719	420659501002	1	62500	41.2447142	-78.7839241
11044720	420659501002	1	27400	41.2449652	-78.7829422
11044721	420659501002	1	15300	41.2439343	-78.7816132
11044722	420659501002	1	18000	41.2439118	-78.7810461
11044723	420659501002	1	46500	41.2448547	-78.7832929
11044724	420659501002	1	87500	41.2445854	-78.7836029
11044725	420659501002	1	32140	41.2449921	-78.7836217
11044726	420659501002	1	64000	41.2477581	-78.8011838
11044727	420659501002	1	55000	41.2457610	-78.7971417
11044728	420659501002	1	63550	41.2471129	-78.7936268
11044729	420659501002	1	50310	41.2473490	-78.7940820
11044730	420659501002	1	51300	41.2472168	-78.7932651
11044731	420659501002	1	57000	41.2459649	-78.7967874
11044732	420659501002	1	20000	41.2477391	-78.7942908
11044733	420659501002	1	17100	41.2455732	-78.7969803
11044734	420659501002	1	26000	41.2475205	-78.7916333
11044735	420659501002	1	54500	41.2486175	-78.8015164
11044736	420659501002	1	12100	41.2455816	-78.7964180
11044737	420659501002	1	57900	41.2456267	-78.7961050
