sp_id	sp_hh_id	age	sex	race	relate	school_id	work_id
172635627	11057418	17	M	1	2	X	X
172690040	11045336	52	F	1	10	X	514269743
172690041	11045336	50	M	1	0	X	514401647
172690042	11045553	52	F	1	10	X	514270191
172690043	11045553	50	M	1	0	X	514270649
172690044	11045780	52	F	1	10	X	514271552
172690046	11048097	52	F	1	10	X	514401379
172690047	11048097	50	M	1	0	X	511637893
172690048	11048113	52	F	1	10	X	514269808
172690050	11051809	52	F	1	10	X	514268136
172690051	11051809	50	M	1	0	X	514268367
172690052	11053902	52	F	1	10	X	514269041
172690053	11053902	50	M	1	0	X	514270489
172816862	11053428	62	F	1	1	X	X
172816863	11053428	60	M	1	0	X	514271147
172859010	11056621	61	M	1	0	X	X
172859011	11056621	68	F	1	1	X	X
172907497	11051940	36	F	1	1	X	514268161
173030539	11048654	8	M	1	2	450066968	X
173030542	11051398	8	M	1	2	450066968	X
173030546	11055322	37	M	1	0	X	514269445
173030548	11058146	8	M	1	2	450067582	X
173030553	11061844	36	F	1	1	X	X
173030556	11061863	36	F	1	1	X	X
173312487	11043894	18	F	1	9	X	X
173312488	11044037	19	M	1	0	X	X
173312494	11047221	19	M	1	0	X	X
173312496	11049764	19	M	1	0	X	X
173312497	11049764	18	F	1	9	X	X
173312500	11050602	19	M	1	0	X	X
173312502	11050688	19	M	1	0	X	X
173312507	11055151	18	F	1	9	X	X
173312508	11057430	19	M	1	0	X	X
173312510	11060430	19	M	1	0	X	X
173312512	11061749	19	M	1	0	X	X
173312513	11061749	18	F	1	9	X	X
173312519	11062139	18	F	1	9	X	X
173312521	11062317	18	F	1	9	X	X
173312522	11062430	19	M	1	0	X	X
173312523	11062430	18	F	1	9	X	X
173336393	11046471	77	F	1	0	X	X
173336394	11049605	77	F	1	0	X	X
173336395	11049880	77	F	1	0	X	X
173336396	11053083	77	F	1	0	X	X
173336397	11054107	77	F	1	0	X	X
173336398	11055595	77	F	1	0	X	X
173353012	11054617	47	F	1	0	X	514270616
173353013	11057294	47	F	1	0	X	514270554
173419272	11052216	59	F	1	0	X	X
173419274	11052472	59	F	1	0	X	X
173419275	11052472	56	M	1	1	X	514271085
173427734	11044508	21	M	1	2	X	514269983
173427735	11044508	49	F	1	1	X	514269644
173427738	11044508	21	M	1	2	X	514269671
173427739	11047111	21	M	1	2	X	514267906
173427740	11047111	49	F	1	1	X	514270320
173427742	11047111	13	F	1	2	450129160	X
173427743	11047111	21	M	1	2	X	514270454
173427744	11049521	21	M	1	2	X	514267988
173427745	11049521	49	F	1	1	X	514268141
173427747	11049521	13	F	1	2	450110845	X
173427748	11049521	21	M	1	2	X	514268233
173427750	11052487	49	F	1	1	X	514269278
173427751	11052487	52	M	1	0	X	514270113
173427752	11052487	13	F	1	2	450111632	X
173427755	11053596	49	F	1	1	X	514270880
173427756	11053596	52	M	1	0	X	514270126
173427757	11053596	13	F	1	2	450150578	X
173427758	11053596	21	M	1	2	X	514268680
173427761	11053627	52	M	1	0	X	514270000
173427762	11053627	13	F	1	2	450150578	X
173427763	11053627	21	M	1	2	X	514269603
173427765	11054381	49	F	1	1	X	514268292
173427769	11061419	21	M	1	2	X	514268741
173427770	11061419	49	F	1	1	X	514268786
173427771	11061419	52	M	1	0	X	514265913
173427772	11061419	13	F	1	2	450150577	X
173545158	11050752	49	M	1	0	X	514269681
173545161	11051605	25	F	1	2	X	514268227
173545162	11051605	49	M	1	0	X	514267948
173545164	11055541	22	F	1	2	X	514269361
173545165	11055541	25	F	1	2	X	513932469
173567050	11048518	53	F	1	0	X	514268119
173567051	11052386	53	F	1	0	X	514267988
173645774	11050977	9	F	1	2	450129160	X
173645775	11050977	19	F	1	2	X	514270454
173732075	11053237	20	F	1	0	X	514270195
173732076	11056027	20	F	1	0	X	513575782
173732079	11060821	20	F	1	0	X	514269278
173732080	11061596	20	F	1	0	X	514269329
173732085	11061910	20	F	1	0	X	514269437
173732086	11061971	20	F	1	0	X	514268705
173877928	11051495	45	M	1	2	X	514267988
173877929	11051495	71	M	1	0	X	X
173877930	11051495	69	F	1	1	X	X
173882406	11045598	58	M	1	0	X	514269697
173882410	11055850	58	M	1	0	X	514268126
173922160	11047225	60	F	1	0	X	514266042
173922161	11047225	61	M	1	1	X	X
173922162	11047759	60	F	1	0	X	514270504
173922165	11047904	61	M	1	1	X	X
173922166	11051985	60	F	1	0	X	514267978
173922167	11051985	61	M	1	1	X	X
173922168	11053701	60	F	1	0	X	514270908
173922169	11053701	61	M	1	1	X	X
173922173	11055642	61	M	1	1	X	X
173922176	11062349	60	F	1	0	X	514269174
173922177	11062349	61	M	1	1	X	X
173995307	11048326	46	M	1	0	X	514269208
173995308	11048326	25	M	1	2	X	514268152
173995310	11054924	46	M	1	0	X	514267705
173995311	11054924	25	M	1	2	X	514269840
173995312	11054924	44	F	1	1	X	514273878
173995313	11055087	46	M	1	0	X	514268289
173995316	11055188	46	M	1	0	X	514269452
173995317	11055188	25	M	1	2	X	514269445
173995318	11055188	44	F	1	1	X	514266111
173995322	11057479	46	M	1	0	X	514269437
173995324	11057479	44	F	1	1	X	514270320
173995325	11058467	46	M	1	0	X	514269974
173995326	11058467	25	M	1	2	X	514270862
173995327	11058467	44	F	1	1	X	514268741
173995329	11058796	25	M	1	2	X	514268538
173997707	11055892	45	M	1	1	X	514477831
173997708	11055892	43	F	1	0	X	X
173997710	11058763	43	F	1	0	X	X
173997712	11060569	43	F	1	0	X	X
174104883	11052364	25	F	1	0	X	514270249
174104885	11055500	25	F	1	0	X	514266918
174104886	11057527	25	F	1	0	X	514267932
174104888	11061936	25	F	1	0	X	514269199
174138301	11054871	56	F	1	1	X	X
174138302	11054871	52	M	1	0	X	514270616
174138303	11058275	56	F	1	1	X	X
174263202	11051877	75	M	1	0	X	X
174370111	11053619	56	M	1	0	X	X
174370112	11053619	55	F	1	1	X	X
174384438	11049465	71	M	1	0	X	X
174384439	11049465	22	M	1	5	X	514269948
174384442	11050631	22	M	1	5	X	514266900
174384448	11056658	22	M	1	5	X	513980750
174384450	11057367	71	M	1	0	X	X
174384451	11057367	22	M	1	5	X	513526269
174384452	11057367	66	F	1	1	X	X
174384453	11061519	71	M	1	0	X	X
174384454	11061519	22	M	1	5	X	514269272
174384456	11061544	71	M	1	0	X	X
174384458	11061544	66	F	1	1	X	X
174897833	11049355	46	F	1	1	X	514268289
174897835	11049355	20	F	1	2	X	514268093
174897839	11059342	46	F	1	1	X	514268707
175027423	11052552	73	M	1	0	X	X
175027424	11059829	73	M	1	0	X	X
175027426	11060558	73	M	1	0	X	X
175027427	11060692	73	M	1	0	X	X
175104851	11045509	22	M	1	10	X	514269638
175104853	11046765	22	M	1	10	X	514270454
175104857	11050783	22	M	1	10	X	514267747
175104858	11050951	29	F	1	0	X	514268057
175104862	11054016	29	F	1	0	X	514269943
175104864	11060259	29	F	1	0	X	513560213
175104865	11060259	22	M	1	10	X	514268446
175152647	11059694	66	M	1	0	X	X
175173261	11045326	14	M	1	2	450110702	X
175173263	11045326	45	M	1	1	X	514400468
175173268	11048588	17	F	1	2	450110845	514267641
175173269	11049690	14	M	1	2	450150577	X
175173270	11049690	36	F	1	0	X	X
175173271	11049690	45	M	1	1	X	514267791
175173272	11049690	17	F	1	2	450150577	514267742
175173273	11051164	14	M	1	2	450110845	X
175173274	11051164	36	F	1	0	X	X
175173275	11051164	45	M	1	1	X	514267643
175173281	11054960	14	M	1	2	450132231	X
175173282	11054960	36	F	1	0	X	X
175173285	11055158	14	M	1	2	450150577	X
175173286	11055158	36	F	1	0	X	X
175173287	11055158	45	M	1	1	X	513914021
175173288	11055158	17	F	1	2	450150577	514268535
175173289	11059581	14	M	1	2	450150577	X
175173291	11059581	45	M	1	1	X	513932845
175173292	11059581	17	F	1	2	450150577	514269339
175486775	11062063	59	F	1	1	X	514269242
175516476	11046051	44	M	1	0	X	514268161
175516477	11048587	44	M	1	0	X	514267984
175516479	11050682	44	M	1	0	X	514268228
175516480	11058457	44	M	1	0	X	514270454
175516481	11058843	44	M	1	0	X	514270454
175556101	11055996	50	M	1	0	X	514269127
175556102	11057878	50	M	1	0	X	514268728
175678538	11044277	48	F	1	2	X	514269669
175678542	11056229	48	F	1	2	X	514269331
175678543	11056229	82	F	1	0	X	X
175755944	11046236	75	F	1	0	X	X
175755945	11049854	75	F	1	0	X	X
175755946	11056690	75	F	1	0	X	X
175786716	11044953	79	F	1	0	X	X
175861747	11054741	83	M	1	0	X	X
175861748	11061015	83	M	1	0	X	X
176088379	11044410	47	M	1	0	X	514271168
176088380	11044410	17	F	1	2	450110702	X
176088381	11044933	49	F	1	1	X	514567179
176088382	11044933	47	M	1	0	X	514267998
176088383	11044933	17	F	1	2	450110702	X
176088384	11045126	49	F	1	1	X	514269638
176088386	11045126	17	F	1	2	450110702	X
176088388	11046820	47	M	1	0	X	514271199
176088389	11046820	17	F	1	2	450110845	X
176088390	11047396	49	F	1	1	X	514267690
176088392	11047396	17	F	1	2	450110845	X
176088394	11047623	47	M	1	0	X	514271578
176088397	11047710	47	M	1	0	X	514263490
176088399	11047987	49	F	1	1	X	514267988
176088400	11047987	47	M	1	0	X	514270670
176088401	11047987	17	F	1	2	450132231	X
176088404	11052654	17	F	1	2	450132231	X
176088405	11055566	49	F	1	1	X	514267926
176088406	11055566	47	M	1	0	X	514267860
176088409	11059317	47	M	1	0	X	514268522
176088410	11059317	17	F	1	2	450150577	X
176111663	11050032	24	M	1	2	X	X
176111665	11051491	52	M	1	1	X	514265913
176111671	11054177	52	M	1	1	X	514270908
176111673	11054177	53	F	1	0	X	X
176111674	11055967	52	M	1	1	X	514266878
176111677	11061057	52	M	1	1	X	513933531
176111679	11061057	53	F	1	0	X	X
176306131	11045132	75	F	1	1	X	X
176306132	11045132	76	M	1	0	X	X
176306133	11049492	75	F	1	1	X	X
176306136	11059340	76	M	1	0	X	X
176309956	11045008	8	F	1	2	450110701	X
176309958	11045008	29	M	1	1	X	X
176309963	11045109	8	F	1	2	450110701	X
176309964	11045109	25	F	1	0	X	X
176309965	11045109	29	M	1	1	X	X
176309966	11045109	4	F	1	2	450120306	X
176309969	11045199	11	M	1	2	450110702	X
176309970	11045199	8	F	1	2	450110701	X
176309971	11045199	25	F	1	0	X	X
176309972	11045199	29	M	1	1	X	X
176309973	11045199	4	F	1	2	450120306	X
176309975	11045199	49	F	1	4	X	X
176309977	11045609	8	F	1	2	450110701	X
176309978	11045609	25	F	1	0	X	X
176309981	11045609	53	M	1	4	X	X
176309983	11045930	11	M	1	2	450129160	X
176309986	11045930	29	M	1	1	X	X
176309987	11045930	4	F	1	2	450120306	X
176309990	11046597	11	M	1	2	450111632	X
176309991	11046597	8	F	1	2	450149079	X
176309992	11046597	25	F	1	0	X	X
176309993	11046597	29	M	1	1	X	X
176309994	11046597	4	F	1	2	450120306	X
176309995	11046597	53	M	1	4	X	X
176309997	11046613	11	M	1	2	450110701	X
176309998	11046613	8	F	1	2	450110701	X
176309999	11046613	25	F	1	0	X	X
176310001	11046613	4	F	1	2	450120306	X
176310002	11046613	53	M	1	4	X	X
176310004	11046663	11	M	1	2	450110701	X
176310007	11046663	29	M	1	1	X	X
176310008	11046663	4	F	1	2	450120306	X
176310009	11046663	53	M	1	4	X	X
176310011	11046775	11	M	1	2	450129160	X
176310015	11046775	4	F	1	2	450120306	X
176310016	11046775	53	M	1	4	X	X
176310017	11046775	49	F	1	4	X	X
176310018	11046851	11	M	1	2	450110701	X
176310019	11046851	8	F	1	2	450110701	X
176310020	11046851	25	F	1	0	X	X
176310021	11046851	29	M	1	1	X	X
176310023	11046851	53	M	1	4	X	X
176310036	11048596	4	F	1	2	450120306	X
176310038	11048596	49	F	1	4	X	X
176310040	11048711	8	F	1	2	450129160	X
176310044	11048711	53	M	1	4	X	X
176310047	11049045	8	F	1	2	450110701	X
176310049	11049045	29	M	1	1	X	X
176310051	11049045	53	M	1	4	X	X
176310056	11050481	29	M	1	1	X	X
176310058	11050481	53	M	1	4	X	X
176310059	11050481	49	F	1	4	X	X
176310064	11050528	4	F	1	2	450120306	X
176310066	11050528	49	F	1	4	X	X
176310067	11051216	11	M	1	2	450129160	X
176310069	11051216	25	F	1	0	X	X
176310070	11051216	29	M	1	1	X	X
176310073	11051216	49	F	1	4	X	X
176310074	11052695	11	M	1	2	450111632	X
176310075	11052695	8	F	1	2	450111632	X
176310076	11052695	25	F	1	0	X	X
176310077	11052695	29	M	1	1	X	X
176310079	11052695	53	M	1	4	X	X
176310081	11052883	11	M	1	2	450111632	X
176310084	11052883	29	M	1	1	X	X
176310086	11052883	53	M	1	4	X	X
176310088	11054156	11	M	1	2	450111632	X
176310090	11054156	25	F	1	0	X	X
176310091	11054156	29	M	1	1	X	X
176310099	11054475	4	F	1	2	450102519	X
176310102	11054571	11	M	1	2	450111632	X
176310106	11054571	4	F	1	2	450102519	X
176310107	11054571	53	M	1	4	X	X
176310109	11055763	11	M	1	2	450150578	X
176310110	11055763	8	F	1	2	450139177	X
176310114	11055763	53	M	1	4	X	X
176310115	11055763	49	F	1	4	X	X
176310117	11055922	8	F	1	2	450129160	X
176310119	11055922	29	M	1	1	X	X
176310122	11055922	49	F	1	4	X	X
176310124	11056082	8	F	1	2	450139177	X
176310126	11056082	29	M	1	1	X	X
176310127	11056082	4	F	1	2	450151186	X
176310130	11056165	11	M	1	2	450150578	X
176310131	11056165	8	F	1	2	450139177	X
176310133	11056165	29	M	1	1	X	X
176310134	11056165	4	F	1	2	450151186	X
176310136	11056165	49	F	1	4	X	X
176310138	11056759	8	F	1	2	450111632	X
176310142	11056759	53	M	1	4	X	X
176310143	11056759	49	F	1	4	X	X
176310144	11056820	11	M	1	2	450111632	X
176310145	11056820	8	F	1	2	450110701	X
176310149	11056820	53	M	1	4	X	X
176310150	11056820	49	F	1	4	X	X
176310151	11056896	11	M	1	2	450150578	X
176310155	11056896	4	F	1	2	450102519	X
176310156	11056896	53	M	1	4	X	X
176310158	11056966	11	M	1	2	450150578	X
176310159	11056966	8	F	1	2	450149079	X
176310160	11056966	25	F	1	0	X	X
176310161	11056966	29	M	1	1	X	X
176310162	11056966	4	F	1	2	450102519	X
176310163	11056966	53	M	1	4	X	X
176310165	11057019	11	M	1	2	450111632	X
176310167	11057019	25	F	1	0	X	X
176310170	11057019	53	M	1	4	X	X
176310174	11057059	25	F	1	0	X	X
176310177	11057059	53	M	1	4	X	X
176310178	11057059	49	F	1	4	X	X
176310179	11057115	11	M	1	2	450111632	X
176310183	11057115	4	F	1	2	450102519	X
176310187	11057125	8	F	1	2	450149079	X
176310190	11057125	4	F	1	2	450102519	X
176310193	11057132	11	M	1	2	450150578	X
176310195	11057132	25	F	1	0	X	X
176310198	11057132	53	M	1	4	X	X
176310199	11057132	49	F	1	4	X	X
176310201	11057287	8	F	1	2	450147805	X
176310202	11057287	25	F	1	0	X	X
176310204	11057287	4	F	1	2	450151186	X
176310206	11057287	49	F	1	4	X	X
176310210	11057496	29	M	1	1	X	X
176310211	11057496	4	F	1	2	450102519	X
176310213	11057496	49	F	1	4	X	X
176310214	11057846	11	M	1	2	450150578	X
176310215	11057846	8	F	1	2	450149079	X
176310218	11057846	4	F	1	2	450102519	X
176310220	11057846	49	F	1	4	X	X
176310221	11057862	11	M	1	2	450150577	X
176310222	11057862	8	F	1	2	450108468	X
176310223	11057862	25	F	1	0	X	X
176310227	11057862	49	F	1	4	X	X
176310229	11057864	8	F	1	2	450108468	X
176310231	11057864	29	M	1	1	X	X
176310235	11057910	11	M	1	2	450150577	X
176310238	11057910	29	M	1	1	X	X
176310241	11057910	49	F	1	4	X	X
176310244	11057918	25	F	1	0	X	X
176310247	11057918	53	M	1	4	X	X
176310248	11057918	49	F	1	4	X	X
176310250	11058149	8	F	1	2	450108468	X
176310252	11058149	29	M	1	1	X	X
176310253	11058149	4	F	1	2	450102519	X
176310254	11058149	53	M	1	4	X	X
176310256	11058168	11	M	1	2	450150577	X
176310257	11058168	8	F	1	2	450108468	X
176310258	11058168	25	F	1	0	X	X
176310260	11058168	4	F	1	2	450102519	X
176310261	11058168	53	M	1	4	X	X
176310262	11058168	49	F	1	4	X	X
176310263	11059799	11	M	1	2	450150577	X
176310264	11059799	8	F	1	2	450150578	X
176310265	11059799	25	F	1	0	X	X
176310266	11059799	29	M	1	1	X	X
176310267	11059799	4	F	1	2	450151186	X
176310271	11060359	8	F	1	2	450149079	X
176310273	11060359	29	M	1	1	X	X
176310275	11060359	53	M	1	4	X	X
176310276	11060359	49	F	1	4	X	X
176310277	11060420	11	M	1	2	450150577	X
176310281	11060420	4	F	1	2	450151186	X
176310283	11060420	49	F	1	4	X	X
176310284	11060714	11	M	1	2	450150578	X
176310286	11060714	25	F	1	0	X	X
176310287	11060714	29	M	1	1	X	X
176310288	11060714	4	F	1	2	450151186	X
176310289	11060714	53	M	1	4	X	X
176310290	11060714	49	F	1	4	X	X
176310291	11061211	11	M	1	2	450150577	X
176310292	11061211	8	F	1	2	450132458	X
176310293	11061211	25	F	1	0	X	X
176310294	11061211	29	M	1	1	X	X
176310295	11061211	4	F	1	2	450151186	X
176310296	11061211	53	M	1	4	X	X
176310297	11061211	49	F	1	4	X	X
176310301	11061604	29	M	1	1	X	X
176310302	11061604	4	F	1	2	450151186	X
176310303	11061604	53	M	1	4	X	X
176310306	11061987	8	F	1	2	450132458	X
176310308	11061987	29	M	1	1	X	X
176310309	11061987	4	F	1	2	450151186	X
176310311	11061987	49	F	1	4	X	X
176310312	11062118	11	M	1	2	450150578	X
176310313	11062118	8	F	1	2	450150578	X
176310315	11062118	29	M	1	1	X	X
176310316	11062118	4	F	1	2	450151186	X
176310318	11062118	49	F	1	4	X	X
176639232	11044588	43	F	1	0	X	514269687
176639236	11048754	43	F	1	0	X	513931234
176639238	11050364	43	F	1	0	X	514267984
176639250	11059053	43	F	1	0	X	514269450
176639251	11059796	43	F	1	0	X	514270927
176639253	11060019	43	F	1	0	X	509565660
176639254	11060500	43	F	1	0	X	514269445
176639256	11061684	43	F	1	0	X	514268567
176727870	11061564	83	M	1	1	X	X
176730687	11044124	55	F	1	0	X	514272013
176730692	11058494	56	M	1	1	X	X
176730693	11059361	55	F	1	0	X	514267692
176730694	11059361	56	M	1	1	X	X
176730696	11060172	56	M	1	1	X	X
176809550	11044912	84	F	1	0	X	X
176809552	11049384	84	F	1	0	X	X
176809553	11050000	84	F	1	0	X	X
176809554	11052027	84	F	1	0	X	X
176809555	11052122	84	F	1	0	X	X
176809556	11052458	84	F	1	0	X	X
176809557	11055238	84	F	1	0	X	X
176809558	11055502	84	F	1	0	X	X
176855811	11047834	52	F	1	0	X	514270498
176855812	11053463	21	F	1	2	X	514271561
176855813	11053463	52	F	1	0	X	514269526
176855814	11058782	21	F	1	2	X	513931613
176887187	11053375	20	M	1	2	X	513559967
176908394	11052020	33	F	1	10	X	X
176908395	11057670	31	M	1	0	X	514268752
176908396	11057670	33	F	1	10	X	X
176908397	11058599	31	M	1	0	X	514268808
176908400	11059804	33	F	1	10	X	X
176949389	11048263	53	M	1	0	X	514271193
176999774	11052250	77	M	1	0	X	X
176999776	11053614	77	M	1	0	X	X
176999779	11057289	77	F	1	1	X	514268115
177032144	11057565	35	M	1	0	X	514270454
177036747	11044165	55	F	1	1	X	X
177036748	11044165	52	M	1	0	X	514270454
177036749	11044935	55	F	1	1	X	X
177036751	11046989	55	F	1	1	X	X
177036755	11052761	55	F	1	1	X	X
177036759	11059782	55	F	1	1	X	X
177096248	11052678	20	M	1	2	X	X
177096250	11052678	43	F	1	0	X	514270908
177096251	11053043	20	M	1	2	X	X
177096253	11053043	43	F	1	0	X	514269914
177135240	11045339	0	F	1	2	X	X
177135241	11045339	35	M	1	0	X	514270807
177135243	11048719	1	F	1	2	X	X
177135245	11048719	35	M	1	0	X	514267682
177135246	11051548	22	F	1	1	X	514267988
177135247	11051548	1	F	1	2	X	X
177135248	11051548	0	F	1	2	X	X
177135251	11057574	1	F	1	2	X	X
177135253	11057574	35	M	1	0	X	514269361
177135254	11061854	22	F	1	1	X	514269361
177135257	11061854	35	M	1	0	X	514269329
177139250	11050549	41	M	1	0	X	514267804
177139251	11058186	41	M	1	0	X	514270555
177139252	11058250	41	M	1	0	X	514269183
177139253	11060020	41	M	1	0	X	514268700
177139254	11060055	41	M	1	0	X	514270454
177271934	11045059	24	M	1	0	X	X
177271935	11045059	3	M	1	2	X	X
177271936	11045059	5	F	1	2	X	X
177271937	11051580	25	F	1	1	X	514267791
177271940	11051580	5	F	1	2	X	X
177271943	11051980	3	M	1	2	X	X
177271946	11053227	24	M	1	0	X	X
177271948	11053227	5	F	1	2	X	X
177271949	11053552	25	F	1	1	X	514267657
177271950	11053552	24	M	1	0	X	X
177271951	11053552	3	M	1	2	X	X
177271954	11056640	24	M	1	0	X	X
177271955	11056640	3	M	1	2	X	X
177271956	11056640	5	F	1	2	X	X
177271957	11060304	25	F	1	1	X	514269445
177271961	11060888	25	F	1	1	X	514268769
177271967	11061681	3	M	1	2	X	X
177271968	11061681	5	F	1	2	X	X
177271970	11061743	24	M	1	0	X	X
177321144	11046783	41	F	1	1	X	514270872
177321145	11046783	25	M	1	2	X	514400505
177347070	11046241	79	F	1	0	X	X
177347071	11048281	79	F	1	0	X	X
177347073	11054707	79	F	1	0	X	X
177347074	11056016	79	F	1	0	X	X
177473731	11047628	55	M	1	0	X	514270516
177473732	11047628	16	M	1	2	450132231	X
177473733	11047628	15	M	1	2	450132231	X
177473737	11048062	15	M	1	2	450132231	X
177473738	11048062	41	F	1	1	X	514269717
177473739	11055356	55	M	1	0	X	514268522
177473741	11055356	15	M	1	2	450110845	X
177473744	11058244	16	M	1	2	450150577	X
177473745	11058244	15	M	1	2	450150577	X
177473747	11059006	55	M	1	0	X	514269936
177473748	11059006	16	M	1	2	450150577	X
177473749	11059006	15	M	1	2	450150577	X
177473753	11059096	15	M	1	2	450150577	X
177473754	11059096	41	F	1	1	X	514269445
177489207	11049068	77	F	1	0	X	X
177489208	11052301	77	F	1	0	X	X
177489209	11053356	77	F	1	0	X	X
177489210	11056096	77	F	1	0	X	X
177489877	11060303	62	M	1	0	X	X
177489879	11060303	59	F	1	1	X	514268701
177500595	11058140	78	F	1	0	X	X
177532986	11047667	86	F	1	7	X	X
177534676	11048502	46	F	1	0	X	514263605
177614649	11054899	50	F	1	1	X	514268938
177614651	11058705	50	F	1	1	X	514268773
177614656	11061932	53	M	1	0	X	514270454
177641661	11049046	44	M	1	0	X	514267949
177641662	11055169	44	M	1	0	X	514269450
177651825	11045665	44	F	1	0	X	514269768
177651826	11045665	54	M	1	1	X	514269702
177651829	11047260	44	F	1	0	X	514263229
177651831	11047260	22	M	1	2	X	514269808
177651834	11048990	54	M	1	1	X	514267791
177651835	11048990	22	M	1	2	X	514268289
177651836	11050644	18	F	1	2	450150577	514266309
177651838	11050644	54	M	1	1	X	514265946
177651842	11051041	54	M	1	1	X	513668321
177651845	11054131	44	F	1	0	X	514270801
177651848	11061184	18	F	1	2	450150577	514269442
177651850	11061184	54	M	1	1	X	513558228
177651851	11061184	22	M	1	2	X	514267930
177656623	11055552	43	M	1	0	X	514269361
177656624	11055552	42	F	1	1	X	514268896
177656629	11061005	42	F	1	1	X	514268705
177656632	11061005	17	F	1	11	450150577	X
177674065	11044728	59	F	1	1	X	X
177674066	11044728	61	M	1	0	X	514269696
177674067	11047195	59	F	1	1	X	X
177674069	11051894	59	F	1	1	X	X
177674070	11051894	61	M	1	0	X	514242096
177674072	11058549	61	M	1	0	X	514269361
177677404	11044922	21	F	1	0	X	514270241
177677405	11045119	3	F	1	2	X	X
177677406	11045119	21	F	1	0	X	514271089
177677408	11049924	21	F	1	0	X	514268093
177735437	11045363	15	M	1	2	450110702	X
177735438	11045363	55	M	1	1	X	514269755
177735441	11049240	55	M	1	1	X	514268289
177735442	11049240	51	F	1	0	X	514268152
177747598	11045794	27	M	1	0	X	514269695
177747601	11050305	26	F	1	10	X	514033706
177747602	11050887	27	M	1	0	X	514267988
177747606	11052276	27	M	1	0	X	513948046
