sp_id	sp_gq_id	age	sex
942534198	450008429	45	M
942534199	450008429	25	M
942534200	450008429	46	M
942534201	450008429	50	M
942534202	450008429	49	M
942534203	450008429	48	M
942534204	450008429	45	M
942534205	450008429	32	M
942534206	450008429	48	M
942534207	450008429	22	M
942534208	450008429	43	M
942534209	450008429	30	M
942534210	450008429	37	M
942534211	450008429	53	M
942534212	450008429	29	M
942534213	450008429	52	M
942534214	450008429	43	M
942534215	450008429	20	M
942534216	450008429	37	M
942534217	450008429	34	M
942534218	450008429	30	M
942534219	450008429	35	M
942534220	450008429	43	M
942534221	450008429	41	M
942534222	450008429	20	M
942534223	450008429	28	M
942534224	450008429	25	M
942534225	450008429	32	M
942534226	450008429	39	M
942534227	450008429	48	M
942534228	450008429	61	M
942534229	450008429	24	M
942534230	450008429	42	M
942534231	450008429	44	M
942534232	450008429	22	M
942534233	450008429	31	M
942534234	450008429	45	M
942534235	450008429	32	M
942534236	450008429	34	M
942534237	450008429	28	M
942534238	450008429	56	M
942534239	450008429	25	M
942534240	450008429	39	M
942534241	450008429	41	M
942534242	450008429	33	M
942534243	450008429	33	M
942534244	450008429	20	M
942534245	450008429	43	M
942534246	450008429	37	M
942534247	450008429	53	M
942534248	450008429	37	M
942534249	450008429	42	M
942534250	450008429	24	M
942534251	450008429	22	M
942534252	450008429	40	M
942534253	450008429	58	M
942534254	450008429	29	M
942534255	450008429	34	M
942534256	450008429	41	M
942534257	450008429	41	M
942534258	450008429	26	M
942534259	450008429	28	M
942534260	450008429	42	M
942534261	450008429	26	M
942534262	450008429	40	M
942534263	450008429	41	M
942534264	450008429	55	M
942534265	450008429	36	M
942534266	450008429	34	M
942534267	450008429	20	M
942534268	450008429	32	M
942534269	450008429	47	M
942534270	450008429	25	M
942534271	450008429	39	M
942534272	450008429	40	M
942534273	450008429	48	M
942534274	450008429	26	M
942534275	450008429	43	M
942534276	450008429	34	M
942534277	450008429	63	M
942534278	450008429	40	M
942534279	450008429	51	M
942534280	450008429	29	M
942534281	450008429	46	M
942534282	450008429	22	M
942534283	450008429	58	M
942534284	450008429	45	M
942534285	450008429	42	M
942534286	450008429	27	M
942534287	450008429	28	M
942534288	450008429	25	M
942534289	450008429	38	M
942534290	450008429	33	M
942534291	450008429	38	M
942534292	450008429	36	M
942534293	450008429	62	M
942534294	450008429	57	M
942534295	450008429	51	M
942534296	450008429	29	M
942534297	450008429	36	M
942534298	450008429	29	M
942534299	450008429	23	M
942534300	450008429	26	M
942534301	450008429	35	M
942534302	450008429	46	M
942534303	450008429	22	M
942534304	450008429	41	M
942534305	450008429	29	M
942534306	450008429	21	M
942534307	450008429	46	M
942534308	450008429	33	M
942534309	450008429	40	M
942534310	450008429	49	M
942534311	450008429	64	M
942534312	450008429	49	M
942534313	450008429	51	M
942534314	450008429	38	M
942534315	450008429	53	M
942534316	450008429	25	M
942534317	450008429	38	M
942534318	450008429	36	M
942534319	450008429	50	M
942534320	450008429	56	M
942534321	450008429	22	M
942534322	450008429	27	M
942534323	450008429	38	M
942534324	450008429	21	M
942534325	450008429	56	M
942534326	450008429	32	M
942534327	450008429	42	M
942534328	450008429	58	M
942534329	450008429	38	M
942534330	450008429	39	M
942534331	450008429	23	M
942534332	450008429	31	M
942534333	450008429	27	M
942534334	450008429	26	M
942534335	450008429	22	M
942534336	450008429	49	M
942534337	450008429	40	M
942534338	450008429	51	M
942534339	450008429	43	M
942534340	450008429	31	M
942534341	450008429	40	M
942534342	450008429	23	M
942534343	450008429	49	M
942534344	450008429	33	M
942534345	450008429	51	M
942534346	450008429	20	M
942534347	450008429	20	M
942534348	450008429	22	M
942534349	450008429	34	M
942534350	450008429	46	M
942534351	450008429	32	M
942534352	450008429	46	M
942534353	450008429	49	M
942534354	450008429	20	M
942534355	450008429	44	M
942534356	450008429	20	M
942534357	450008429	40	M
942534358	450008429	38	M
942534359	450008429	28	M
942534360	450008429	46	M
942534361	450008429	36	M
942534362	450008429	34	M
942534363	450008429	64	M
942534364	450008429	29	M
942534365	450008429	35	M
942534366	450008429	59	M
942534367	450008429	25	M
942534368	450008429	52	M
942534369	450008429	34	M
942534370	450008429	36	M
942534371	450008429	49	M
942534372	450008429	47	M
942534373	450008429	40	M
942534374	450008429	28	M
942534375	450008429	32	M
942534376	450008429	35	M
942534377	450008429	33	M
942534378	450008429	22	M
942534379	450008429	26	M
942534380	450008429	57	M
942534381	450008429	20	M
942534382	450008429	31	M
942534383	450008429	33	M
942534384	450008429	43	M
942534385	450008429	28	M
942534386	450008429	51	M
942534387	450008429	49	M
942534388	450008429	46	M
942534389	450008429	46	M
942534390	450008429	36	M
942534391	450008429	59	M
942534392	450008429	20	M
942534393	450008429	31	M
942534394	450008429	44	M
942534395	450008429	36	M
942534396	450008429	31	M
942534397	450008429	44	M
942534398	450008429	46	M
942534399	450008429	63	M
942534400	450008429	24	M
942534401	450008429	41	M
942534402	450008429	48	M
942534403	450008429	26	M
942534404	450008429	35	M
942534405	450008429	63	M
942534406	450008429	46	M
942534407	450008429	29	M
942534408	450008429	19	M
942534409	450008429	52	M
942534410	450008429	40	M
942534411	450008429	46	M
942534412	450008429	30	M
942534413	450008429	24	M
942534414	450008429	49	M
942534415	450008429	34	M
942534416	450008429	57	M
942534417	450008429	51	M
942534418	450008429	52	M
942534419	450008429	40	M
942534420	450008429	39	M
942534421	450008429	46	M
942534422	450008429	51	M
942534423	450008429	39	M
942534424	450008429	37	M
942534425	450008429	20	M
942534426	450008429	67	M
942534427	450008429	74	M
942534428	450008429	80	M
942534429	450008429	70	M
942534430	450008429	65	M
942534431	450008429	87	M
942534147	450008429	39	M
942533872	450008429	25	M
942533873	450008429	24	M
942533874	450008429	23	M
942533875	450008429	46	M
942533876	450008429	34	M
942533877	450008429	18	M
942533878	450008429	64	M
942533879	450008429	42	M
942533880	450008429	41	M
942533881	450008429	59	M
942533882	450008429	38	M
942533883	450008429	30	M
942533884	450008429	48	M
942533885	450008429	40	M
942533886	450008429	21	M
942533887	450008429	41	M
942533888	450008429	24	M
942533889	450008429	23	M
942533890	450008429	31	M
942533891	450008429	48	M
942533892	450008429	21	M
942533893	450008429	34	M
942533894	450008429	48	M
942533895	450008429	59	M
942533896	450008429	29	M
942533897	450008429	41	M
942533898	450008429	33	M
942533899	450008429	56	M
942533900	450008429	33	M
942533901	450008429	55	M
942533902	450008429	45	M
942532092	450008429	13	M
942532093	450008429	17	M
942532094	450008429	14	M
942532095	450008429	17	M
942532096	450008429	15	M
942532097	450008429	16	M
942532098	450008429	17	M
942532099	450008429	17	M
942532100	450008429	13	M
942532101	450008429	15	M
942532102	450008429	14	M
942532103	450008429	17	M
942532104	450008429	16	M
942532105	450008429	17	M
942532106	450008429	16	M
942532107	450008429	16	M
942532108	450008429	17	M
942532109	450008429	17	M
942532110	450008429	17	M
942532111	450008429	17	M
942532112	450008429	17	M
942532113	450008429	23	M
942532114	450008429	25	M
942532115	450008429	39	M
942532116	450008429	54	M
942532117	450008429	36	M
942532118	450008429	29	M
942532119	450008429	56	M
942532120	450008429	22	M
942532121	450008429	26	M
942532122	450008429	40	M
942532123	450008429	54	M
942532124	450008429	41	M
942532125	450008429	23	M
942532126	450008429	36	M
942532127	450008429	28	M
942532128	450008429	51	M
942532129	450008429	48	M
942532130	450008429	56	M
942532131	450008429	56	M
942532132	450008429	48	M
942532133	450008429	24	M
942532134	450008429	60	M
942532135	450008429	32	M
942532136	450008429	40	M
942532137	450008429	41	M
942532138	450008429	35	M
942532139	450008429	26	M
942532140	450008429	34	M
942532141	450008429	32	M
942532142	450008429	25	M
942532143	450008429	42	M
942532144	450008429	24	M
942532145	450008429	29	M
942532146	450008429	53	M
942532147	450008429	45	M
942532148	450008429	40	M
942532149	450008429	32	M
942532150	450008429	33	M
942532151	450008429	20	M
942532152	450008429	32	M
942532153	450008429	21	M
942532154	450008429	38	M
942532155	450008429	25	M
942532156	450008429	34	M
942532157	450008429	31	M
942532158	450008429	27	M
942532159	450008429	35	M
942532160	450008429	48	M
942532161	450008429	43	M
942532162	450008429	23	M
942532163	450008429	38	M
942532164	450008429	25	M
942532165	450008429	25	M
942532166	450008429	50	M
942532167	450008429	44	M
942532168	450008429	43	M
942532169	450008429	55	M
942532170	450008429	31	M
942532171	450008429	23	M
942532172	450008429	42	M
942532173	450008429	47	M
942532174	450008429	21	M
942532175	450008429	63	M
942532176	450008429	38	M
942532177	450008429	28	M
942532178	450008429	26	M
942532179	450008429	43	M
942532180	450008429	61	M
942532181	450008429	49	M
942532182	450008429	56	M
942532183	450008429	22	M
942532184	450008429	34	M
942532185	450008429	33	M
942532186	450008429	24	M
942532187	450008429	38	M
942532188	450008429	29	M
942532189	450008429	47	M
942532190	450008429	25	M
942532191	450008429	56	M
942532192	450008429	38	M
942532193	450008429	41	M
942532194	450008429	33	M
942532195	450008429	32	M
942532196	450008429	42	M
942532197	450008429	26	M
942532198	450008429	45	M
942532199	450008429	26	M
942532200	450008429	34	M
942532201	450008429	59	M
942532202	450008429	60	M
942532203	450008429	41	M
942532204	450008429	39	M
942532205	450008429	34	M
942532206	450008429	37	M
942532207	450008429	50	M
942532208	450008429	29	M
942532209	450008429	45	M
942532210	450008429	22	M
942532211	450008429	39	M
942532212	450008429	39	M
942532213	450008429	48	M
942532214	450008429	19	M
942532215	450008429	29	M
942532216	450008429	24	M
942532217	450008429	32	M
942532218	450008429	52	M
942532219	450008429	64	M
942532220	450008429	37	M
942532221	450008429	36	M
942532222	450008429	50	M
942532223	450008429	30	M
942532224	450008429	25	M
942532225	450008429	50	M
942532226	450008429	38	M
942532227	450008429	38	M
942532228	450008429	38	M
942532229	450008429	43	M
942532230	450008429	21	M
942532231	450008429	24	M
942532232	450008429	26	M
942532233	450008429	23	M
942532234	450008429	36	M
942532235	450008429	61	M
942532236	450008429	49	M
942532237	450008429	63	M
942532238	450008429	40	M
942532239	450008429	33	M
942532240	450008429	53	M
942532241	450008429	53	M
942532242	450008429	36	M
942532243	450008429	33	M
942532244	450008429	39	M
942532245	450008429	22	M
942532246	450008429	24	M
942532247	450008429	29	M
942532248	450008429	52	M
942532249	450008429	41	M
942532250	450008429	37	M
942532251	450008429	42	M
942532252	450008429	60	M
942532253	450008429	42	M
942532254	450008429	35	M
942532255	450008429	18	M
942532256	450008429	35	M
942532257	450008429	23	M
942532258	450008429	58	M
942532259	450008429	39	M
942532260	450008429	46	M
942532261	450008429	44	M
942532262	450008429	21	M
942532263	450008429	44	M
942532264	450008429	36	M
942532265	450008429	27	M
942532266	450008429	19	M
942532267	450008429	29	M
942532268	450008429	49	M
942532269	450008429	26	M
942532270	450008429	32	M
942532271	450008429	33	M
942532272	450008429	45	M
942532273	450008429	20	M
942532274	450008429	32	M
942532275	450008429	52	M
942532276	450008429	45	M
942532277	450008429	34	M
942532278	450008429	35	M
942532279	450008429	62	M
942532280	450008429	38	M
942532281	450008429	29	M
942532282	450008429	36	M
942532283	450008429	21	M
942532284	450008429	46	M
942532285	450008429	53	M
942532286	450008429	57	M
942532287	450008429	41	M
942532288	450008429	35	M
942532289	450008429	20	M
942532290	450008429	21	M
942532291	450008429	54	M
942532292	450008429	43	M
942532293	450008429	32	M
942532294	450008429	23	M
942532295	450008429	34	M
942532296	450008429	48	M
942532297	450008429	20	M
942532298	450008429	52	M
942532299	450008429	22	M
942532300	450008429	35	M
942532301	450008429	24	M
942532302	450008429	28	M
942532303	450008429	35	M
942532304	450008429	39	M
942532305	450008429	50	M
942532306	450008429	19	M
942532307	450008429	29	M
942532308	450008429	30	M
942532309	450008429	54	M
942532310	450008429	30	M
942532311	450008429	48	M
942532312	450008429	34	M
942532313	450008429	53	M
942532314	450008429	26	M
942532315	450008429	42	M
942532316	450008429	39	M
942532317	450008429	31	M
942532318	450008429	34	M
942532319	450008429	39	M
942532320	450008429	27	M
942532321	450008429	25	M
942532322	450008429	32	M
942532323	450008429	37	M
942532324	450008429	38	M
942532325	450008429	62	M
942532326	450008429	28	M
942532327	450008429	52	M
942532328	450008429	26	M
942532329	450008429	51	M
942532330	450008429	36	M
942532331	450008429	35	M
942532332	450008429	48	M
942532333	450008429	54	M
942532334	450008429	41	M
942532335	450008429	46	M
942532336	450008429	54	M
942532337	450008429	38	M
942532338	450008429	47	M
942532339	450008429	35	M
942532340	450008429	20	M
942532341	450008429	28	M
942532342	450008429	37	M
942532343	450008429	29	M
942532344	450008429	25	M
942532345	450008429	40	M
942532346	450008429	33	M
942532347	450008429	19	M
942532348	450008429	20	M
942532349	450008429	37	M
942532350	450008429	30	M
942532351	450008429	32	M
942532352	450008429	43	M
942532353	450008429	45	M
942532354	450008429	41	M
942532355	450008429	44	M
942532356	450008429	43	M
942532357	450008429	47	M
942532358	450008429	36	M
942532359	450008429	42	M
942532360	450008429	40	M
942532361	450008429	47	M
942532362	450008429	18	M
942532363	450008429	49	M
942532364	450008429	43	M
942532365	450008429	21	M
942532366	450008429	34	M
942532367	450008429	33	M
942532368	450008429	33	M
942532369	450008429	48	M
942532370	450008429	39	M
942532371	450008429	25	M
942532372	450008429	46	M
942532373	450008429	28	M
942532374	450008429	52	M
942532375	450008429	48	M
942532376	450008429	36	M
942532377	450008429	51	M
942532378	450008429	45	M
942532379	450008429	55	M
942532380	450008429	40	M
942532381	450008429	22	M
942532382	450008429	23	M
942532383	450008429	49	M
942532384	450008429	47	M
942532385	450008429	49	M
942532386	450008429	46	M
942532387	450008429	40	M
942532388	450008429	26	M
942532389	450008429	34	M
942532390	450008429	34	M
942532391	450008429	40	M
942532392	450008429	32	M
942532393	450008429	30	M
942532394	450008429	25	M
942532395	450008429	38	M
942532396	450008429	30	M
942532397	450008429	40	M
942532398	450008429	20	M
942532399	450008429	29	M
942532400	450008429	61	M
942532401	450008429	47	M
942532402	450008429	30	M
942532403	450008429	30	M
942532404	450008429	31	M
942532405	450008429	29	M
942532406	450008429	56	M
942532407	450008429	39	M
942532408	450008429	20	M
942532409	450008429	53	M
942532410	450008429	27	M
942532411	450008429	25	M
942532412	450008429	33	M
942532413	450008429	30	M
942532414	450008429	33	M
942532415	450008429	34	M
942532416	450008429	53	M
942532417	450008429	31	M
942532418	450008429	51	M
942532419	450008429	30	M
942532420	450008429	37	M
942532421	450008429	43	M
942532422	450008429	48	M
942532423	450008429	39	M
942532424	450008429	29	M
942532425	450008429	48	M
942532426	450008429	34	M
942532427	450008429	53	M
942532428	450008429	40	M
942532429	450008429	30	M
942532430	450008429	52	M
942532431	450008429	22	M
942532432	450008429	29	M
942532433	450008429	30	M
942532434	450008429	43	M
942532435	450008429	29	M
942532436	450008429	36	M
942532437	450008429	25	M
942532438	450008429	31	M
942532439	450008429	23	M
942532440	450008429	23	M
942532441	450008429	51	M
942532442	450008429	46	M
942532443	450008429	25	M
942532444	450008429	23	M
942532445	450008429	37	M
942532446	450008429	41	M
942532447	450008429	26	M
942532448	450008429	20	M
942532449	450008429	22	M
942532450	450008429	47	M
942532451	450008429	29	M
942532452	450008429	30	M
942532453	450008429	62	M
942532454	450008429	40	M
942532455	450008429	32	M
942532456	450008429	21	M
942532457	450008429	46	M
942532458	450008429	56	M
942532459	450008429	26	M
942532460	450008429	39	M
942532461	450008429	40	M
942532462	450008429	34	M
